Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task Type_act1,Task Type_act2,Task Type_act3,Action_act1,Action_act2,Action_act3,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Role ID_act1,Role ID_act2,Role ID_act3,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Age_act1,Age_act2,Age_act3,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act4,Task arrival date_last_act4
2022-05-16 17:48:46.480,2022-05-16 17:48:47.387,2022-05-18 15:07:47.560,100,102,103,213,Robot,73,213,Non identifiable,73,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,45,0,0,43,0,1,2,3,0,0,0,1,0,8,2,0,2,49,0,53,Non applicable,Non applicable,Non applicable,2,1,2,1,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,102,2022-05-18 15:12:46.787
2022-05-16 18:17:34.203,2022-05-16 18:17:34.703,2022-05-26 10:26:29.890,100,102,103,8303,4960,73,8303,4960,73,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,232,0,0,232,0,1,2,3,0,8,0,6,21,8,6,0,2,54,46,53,Non applicable,Non applicable,Non applicable,2,1,2,1,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,102,2022-05-26 11:01:16.030
2022-05-17 08:52:43.640,2022-05-17 08:52:44.450,2022-05-17 11:41:46.920,100,105,106,1038,10027,4322,1038,10027,4322,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,273,0,2,66,0,2,66,1,2,3,0,0,2,1,59,21,2,5,0,41,48,57,Non applicable,Non applicable,Non applicable,1,1,2,1,0,8,1,1,1,0,1,0,1,0,1,1,1,2,0,0,0,1,0,0,0,0,2,1,1,105,2022-05-20 06:35:11.123
2022-05-17 09:10:23.753,2022-05-17 09:10:24.333,2022-05-19 09:47:13.767,100,102,101,10442,4960,10442,10442,4960,10442,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,48,6,0,48,6,1,2,3,0,1,0,4,21,4,7,0,7,51,46,51,Non applicable,183,Non applicable,0,3,2,1,1,6,1,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,102,2022-05-19 16:10:56.467
2022-05-17 11:28:58.700,2022-05-17 11:28:59.747,2022-05-25 16:49:16.633,100,102,101,908,4960,908,908,4960,908,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,197,0,0,197,0,1,2,3,0,7,0,4,21,4,1,0,1,45,46,45,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,102,2022-05-25 17:10:02.737
2022-05-17 16:25:00.123,2022-05-17 16:25:01.997,2022-05-19 09:38:19.143,100,102,101,10442,4960,10442,10442,4960,10442,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,41,6,0,41,6,1,2,3,0,0,0,4,21,4,7,0,7,51,46,51,Non applicable,183,Non applicable,0,3,2,1,1,5,1,1,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,102,2022-05-19 16:19:15.910
2022-05-17 16:51:27.657,2022-05-17 16:51:28.327,2022-05-17 16:59:06.647,100,105,106,1889,9083,4322,1889,9083,4322,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,273,0,0,40,0,0,40,1,2,3,0,0,0,1,59,21,2,5,0,26,52,57,Non applicable,Non applicable,Non applicable,3,1,2,1,0,5,1,1,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,105,2022-05-19 09:36:16.150
2022-05-18 09:18:31.350,2022-05-18 09:18:32.550,2022-05-18 09:28:17.800,100,105,101,9946,10027,9946,9946,10027,9946,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,5,59,5,5,5,5,50,48,50,Non applicable,183,Non applicable,1,2,3,0,1,5,1,1,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,105,2022-05-18 09:36:06.400
2022-05-18 10:08:59.030,2022-05-18 10:09:08.170,2022-05-18 12:14:07.533,100,105,101,6797,9083,6797,6797,9083,6797,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,2,0,0,0,0,1,2,3,0,0,0,5,59,5,10,5,10,65,52,65,Non applicable,300,Non applicable,3,0,3,0,1,5,1,1,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,105,2022-05-18 12:52:10.403
2022-05-19 08:59:55.477,2022-05-19 08:59:56.553,2022-05-22 14:15:30.267,100,102,101,Robot,4731,Robot,Non identifiable,4731,Non identifiable,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,77,26,0,76,18,1,2,3,0,2,0,0,21,0,0,1,0,0,52,0,Non applicable,183,Non applicable,2,1,0,3,1,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,102,2022-05-23 16:20:47.937
2022-05-19 09:27:44.750,2022-05-19 09:27:47.343,2022-05-22 15:04:07.770,100,102,101,10254,4731,10254,10254,4731,10254,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,77,45,0,77,19,1,2,3,0,2,0,5,21,5,5,1,5,51,52,51,Non applicable,183,Non applicable,2,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,102,2022-05-24 12:51:30.790
2022-05-19 10:21:14.837,2022-05-19 10:21:16.070,2022-05-22 15:43:21.113,100,102,103,8182,4731,10606,8182,4731,10606,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,77,0,0,77,0,1,2,3,0,2,0,5,21,11,1,1,1,58,52,49,Non applicable,Non applicable,Non applicable,0,2,2,1,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,102,2022-05-22 16:02:53.927
2022-05-19 15:55:12.623,2022-05-19 15:55:15.170,2022-05-22 17:33:43.727,100,102,101,9296,4322,9296,9296,4322,9296,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,73,15,0,73,14,1,2,3,0,2,0,5,21,5,3,0,3,50,57,50,Non applicable,661,Non applicable,3,3,2,1,1,6,1,1,1,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,105,2022-05-23 09:12:15.410
2022-05-20 08:53:49.480,2022-05-20 08:53:50.480,2022-05-20 15:57:06.047,100,105,106,1151,9083,4731,1151,9083,4731,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,273,0,7,26,0,2,26,1,2,3,0,0,0,5,59,21,6,5,1,42,52,52,Non applicable,Non applicable,Non applicable,3,1,2,1,0,5,1,1,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,105,2022-05-21 18:39:57.037
2022-05-20 16:02:27.603,2022-05-20 16:02:29.883,2022-05-22 10:18:10.340,100,102,101,11056,4322,11056,11056,4322,11056,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,42,22,0,41,22,1,2,3,0,0,0,5,21,5,3,0,3,50,57,50,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,102,2022-05-23 08:31:43.733
2022-05-20 17:31:46.157,2022-05-20 17:31:46.780,2022-05-21 17:49:50.370,100,102,101,10469,4960,10469,10469,4960,10469,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,24,39,0,24,39,1,2,3,0,0,0,3,21,3,0,0,0,47,46,47,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,102,2022-05-23 09:34:41.707
2022-05-23 10:01:44.477,2022-05-23 10:01:45.133,2022-05-23 12:25:44.980,100,102,101,10993,4960,10993,10993,4960,10993,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,2,1,0,2,1,1,2,3,0,0,0,5,21,5,2,0,2,54,46,54,Non applicable,183,Non applicable,1,1,2,1,1,9,1,1,1,1,0,1,1,0,1,1,1,4,0,0,0,1,1,0,0,0,2,0,0,102,2022-05-23 13:39:03.160
2022-05-23 12:44:34.180,2022-05-23 12:44:34.930,2022-05-23 15:05:38.637,100,102,101,9855,4960,9855,9855,4960,9855,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,2,24,0,2,24,1,2,3,0,0,0,5,21,5,0,0,0,51,46,51,Non applicable,183,Non applicable,2,1,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,102,2022-05-24 15:27:18.723
2022-05-23 13:31:52.500,2022-05-23 13:31:54.220,2022-05-23 15:36:31.927,100,102,101,908,4960,908,908,4960,908,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,2,0,0,1,0,1,2,3,0,0,0,4,21,4,1,0,1,45,46,45,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,102,2022-05-23 16:18:11.640
2022-05-23 14:04:01.750,2022-05-23 14:04:03.030,2022-05-23 15:51:15.840,100,102,101,Robot,4960,Robot,Non identifiable,4960,Non identifiable,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,1,0,0,1,0,1,2,3,0,0,0,0,21,0,0,0,0,0,46,0,Non applicable,183,Non applicable,1,1,0,3,1,10,1,1,1,1,1,1,1,0,1,1,1,5,0,0,0,1,1,0,2,0,0,0,0,102,2022-05-23 16:06:14.270
2022-05-23 16:36:36.607,2022-05-23 16:36:41.777,2022-05-30 11:43:53.500,100,102,101,598,Robot,598,598,Non identifiable,598,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,163,23,0,96,23,1,2,3,0,5,0,5,0,5,1,0,1,45,0,45,Non applicable,183,Non applicable,3,2,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,102,2022-05-31 11:41:30.477
2022-05-23 17:27:20.050,2022-05-23 17:27:22.003,2022-05-24 09:55:36.837,100,102,101,10708,4960,10708,10708,4960,10708,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,16,1,0,16,0,1,2,3,0,0,0,5,21,5,6,0,6,51,46,51,Non applicable,183,Non applicable,3,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,102,2022-05-24 11:08:39.927
2022-05-23 18:02:25.140,2022-05-23 18:02:27.470,2022-05-24 11:06:26.447,100,102,101,9162,4960,9162,9162,4960,9162,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,17,1,0,17,1,1,2,3,0,0,0,4,21,4,1,0,1,53,46,53,Non applicable,183,Non applicable,2,3,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,102,2022-05-24 12:33:16.860
2022-05-24 08:37:37.327,2022-05-24 08:37:37.890,2022-05-24 09:06:23.853,100,102,101,1157,4960,1157,1157,4960,1157,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,0,0,0,0,1,2,3,0,0,0,5,21,5,3,0,3,42,46,42,Non applicable,183,Non applicable,0,3,2,1,1,5,1,1,1,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,102,2022-05-24 09:19:43.603
2022-05-24 08:53:32.950,2022-05-24 08:53:33.997,2022-05-24 11:27:20.720,100,102,103,636,Robot,10606,636,Non identifiable,10606,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,2,0,0,2,0,1,2,3,0,0,0,5,0,11,3,0,1,50,0,49,Non applicable,Non applicable,Non applicable,3,2,2,1,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,102,2022-05-24 11:43:54.827
2022-05-24 09:25:35.023,2022-05-24 09:25:35.943,2022-05-24 12:07:07.500,100,102,101,1537,4960,1537,1537,4960,1537,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,2,0,0,2,0,1,2,3,0,0,0,5,21,5,5,0,5,34,46,34,Non applicable,183,Non applicable,0,3,2,1,1,5,1,1,1,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,102,2022-05-24 12:22:27.917
2022-05-24 14:10:28.760,2022-05-24 14:10:29.713,2022-05-27 14:46:54.890,100,102,101,10013,4960,10013,10013,4960,10013,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,72,74,0,72,26,1,2,3,0,2,0,5,21,5,1,0,1,53,46,53,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,102,2022-05-30 17:13:49.490
2022-05-24 15:38:01.230,2022-05-24 15:38:01.697,2022-05-27 16:00:41.443,100,102,103,7628,4960,10606,7628,4960,10606,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,72,70,0,72,0,1,2,3,0,2,0,5,21,11,11,0,1,59,46,49,Non applicable,Non applicable,Non applicable,2,2,2,1,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,102,2022-05-30 14:45:32.380
2022-05-24 19:35:24.780,2022-05-24 19:35:25.450,2022-05-25 10:42:40.920,100,102,101,1568,4960,1568,1568,4960,1568,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,15,0,0,15,0,1,2,3,0,0,0,5,21,5,1,0,1,34,46,34,Non applicable,183,Non applicable,2,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,102,2022-05-25 10:55:31.873
2022-05-25 08:50:36.687,2022-05-25 08:50:38.763,2022-05-25 11:28:15.683,100,102,101,8673,4960,8673,8673,4960,8673,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,2,0,0,2,0,1,2,3,0,0,0,6,21,6,1,0,1,53,46,53,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,102,2022-05-25 11:43:13.317
2022-05-25 09:48:58.667,2022-05-25 09:49:02.620,2022-05-25 12:44:44.847,100,102,101,11141,4960,11141,11141,4960,11141,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,2,0,0,2,0,1,2,3,0,0,0,5,21,5,1,0,1,50,46,50,Non applicable,183,Non applicable,2,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,102,2022-05-25 12:51:24.523
2022-05-25 12:17:03.540,2022-05-25 12:17:06.760,2022-05-26 10:36:29.190,100,105,107,1229,10027,1229,1229,10027,1229,Initial Request,Execution,Final task,Submit initial request,Task executed with success,Non identifiable,270,282,278,0,22,4,0,2,0,1,2,3,0,0,0,5,59,5,4,5,4,44,48,44,Non applicable,Non applicable,Non applicable,2,2,3,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,102,2022-05-26 15:20:05.930
2022-05-26 14:08:45.390,2022-05-26 14:08:46.183,2022-05-30 15:30:58.983,100,102,103,8262,4960,10606,8262,4960,10606,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,97,1,0,96,0,1,2,3,0,3,0,5,21,11,11,0,1,59,46,49,Non applicable,Non applicable,Non applicable,2,2,2,1,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,102,2022-05-30 16:32:53.980
2022-05-26 16:42:38.403,2022-05-26 16:42:40.980,2022-05-30 16:51:25.693,100,102,101,297,4960,297,297,4960,297,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,96,0,0,96,0,1,2,3,0,3,0,6,21,6,9,0,9,44,46,44,Non applicable,183,Non applicable,2,3,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,102,2022-05-30 16:55:39.010
2022-05-27 08:54:16.033,2022-05-27 08:54:19.270,2022-05-27 09:54:24.130,100,102,101,11106,4960,11106,11106,4960,11106,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,1,6,0,0,0,1,2,3,0,0,0,1,21,1,2,0,2,45,46,45,Non applicable,183,Non applicable,3,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,102,2022-05-27 16:44:34.497
2022-05-27 09:12:09.320,2022-05-27 09:12:11.040,2022-05-27 10:11:56.277,100,102,102,9911,4960,Robot,9911,4960,Non identifiable,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,270,290,290,0,0,0,0,0,0,1,2,3,0,0,0,5,21,0,2,0,0,46,46,0,Non applicable,Non applicable,Non applicable,2,2,1,2,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,102,2022-05-27 10:40:34.327
2022-05-27 10:03:41.910,2022-05-27 10:03:42.503,2022-05-27 10:58:07.363,100,102,101,10434,4960,10434,10434,4960,10434,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,0,1,0,0,1,1,2,3,0,0,0,4,21,4,2,0,2,53,46,53,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,102,2022-05-27 12:06:13.470
2022-05-27 15:42:57.360,2022-05-27 15:42:57.923,2022-06-01 11:48:02.573,100,102,101,1851,4960,1851,1851,4960,1851,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,116,0,0,116,0,1,2,3,0,1,0,5,21,5,1,0,1,30,46,30,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,102,2022-06-01 12:07:29.493
2022-05-27 16:44:01.557,2022-05-27 16:44:02.917,2022-05-30 11:11:56.690,100,105,106,11183,10027,4960,11183,10027,4960,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,273,0,66,52,0,66,51,1,2,3,0,0,2,1,59,21,1,5,0,46,48,46,Non applicable,Non applicable,Non applicable,0,2,2,1,0,6,1,1,1,1,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,105,2022-06-01 15:28:55.420
2022-05-27 16:48:31.577,2022-05-27 16:48:36.017,2022-06-01 16:58:59.253,100,102,101,11114,4960,11114,11114,4960,11114,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,120,0,0,120,0,1,2,3,0,2,0,2,21,2,2,0,2,44,46,44,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,102,2022-06-01 17:26:28.803
2022-05-27 17:05:01.797,2022-05-27 17:05:02.843,2022-06-02 11:37:19.703,100,102,101,10700,4960,10700,10700,4960,10700,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,138,0,0,138,0,1,2,3,0,2,0,9,21,9,0,0,0,55,46,55,Non applicable,183,Non applicable,2,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,102,2022-06-02 12:27:17.830
2022-05-27 17:43:15.227,2022-05-27 17:43:16.557,2022-06-02 11:50:07.373,100,102,101,935,4960,935,935,4960,935,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,138,1,0,138,0,1,2,3,0,2,0,5,21,5,2,0,2,45,46,45,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,102,2022-06-02 12:59:22.047
2022-05-30 08:48:16.790,2022-05-30 08:48:17.337,2022-05-31 11:45:12.307,100,102,101,1851,4960,1851,1851,4960,1851,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,26,6,0,26,6,1,2,3,0,0,0,5,21,5,1,0,1,30,46,30,Non applicable,183,Non applicable,0,1,2,1,1,6,1,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,102,2022-05-31 17:50:58.387
2022-05-30 09:00:45.287,2022-05-30 09:00:45.830,2022-05-31 12:38:41.157,100,102,101,869,4960,869,869,4960,869,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,27,0,0,27,0,1,2,3,0,0,0,5,21,5,1,0,1,45,46,45,Non applicable,183,Non applicable,3,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,102,2022-05-31 13:05:47.283
2022-05-30 09:05:27.870,2022-05-30 09:05:29.213,2022-05-31 12:56:35.320,100,102,101,10799,4960,10799,10799,4960,10799,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,27,0,0,27,0,1,2,3,0,0,0,6,21,6,7,0,7,47,46,47,Non applicable,183,Non applicable,1,3,2,1,1,9,1,1,1,1,0,1,1,0,1,1,1,4,0,1,0,0,0,0,0,0,2,0,1,102,2022-05-31 13:14:25.873
2022-05-30 10:57:19.980,2022-05-30 10:57:21.010,2022-06-02 16:57:51.430,100,102,101,571,4960,571,571,4960,571,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,78,0,0,77,0,1,2,3,0,2,0,5,21,5,1,0,1,45,46,45,Non applicable,183,Non applicable,0,1,2,1,1,6,1,1,1,1,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,102,2022-06-02 17:06:00.593
2022-05-30 11:36:35.967,2022-05-30 11:36:36.683,2022-06-03 15:01:33.637,100,102,101,9303,4960,9303,9303,4960,9303,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,99,1,0,99,1,1,2,3,0,3,0,5,21,5,1,0,1,58,46,58,Non applicable,183,Non applicable,3,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,102,2022-06-03 16:59:49.607
2022-05-30 16:04:53.757,2022-05-30 16:04:54.380,2022-06-06 10:48:35.170,100,102,102,9682,4960,Robot,9682,4960,Non identifiable,Initial Request,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,270,290,301,0,162,73,0,162,72,1,2,3,0,5,8,6,21,0,1,0,0,50,46,0,Non applicable,Non applicable,Non applicable,3,1,1,2,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,102,2022-06-09 12:48:12.040
2022-05-31 12:44:33.480,2022-05-31 12:44:34.293,2022-05-31 16:04:40.380,100,102,101,10700,4731,10700,10700,4731,10700,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,3,0,0,2,0,1,2,3,0,0,0,9,21,9,0,1,0,55,52,55,Non applicable,300,Non applicable,2,3,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,102,2022-05-31 16:36:09.967
2022-05-31 15:06:29.290,2022-05-31 15:06:31.637,2022-06-06 16:13:36.017,100,102,101,180,4960,180,180,4960,180,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,145,44,0,145,44,1,2,3,0,5,0,5,21,5,1,0,1,47,46,47,Non applicable,183,Non applicable,2,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,102,2022-06-08 12:35:23.033
2022-05-31 16:26:45.750,2022-05-31 16:26:47.220,2022-06-06 16:43:18.610,100,102,103,8552,4960,10606,8552,4960,10606,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,144,4,0,144,4,1,2,3,0,5,0,5,21,11,1,0,1,57,46,49,Non applicable,Non applicable,Non applicable,2,2,2,1,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,102,2022-06-06 20:54:46.417
2022-06-01 10:08:43.617,2022-06-01 10:08:44.227,2022-06-07 12:01:32.123,100,102,103,10630,4960,10925,10630,4960,10925,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,145,1,0,145,1,1,2,3,0,5,0,5,21,8,3,0,2,51,46,53,Non applicable,Non applicable,Non applicable,1,2,2,1,0,10,1,1,1,1,1,1,1,0,1,1,1,5,0,0,0,0,0,0,0,1,2,0,1,102,2022-06-07 13:10:04.877
2022-06-01 17:08:33.843,2022-06-01 17:08:36.017,2022-06-07 15:37:52.263,100,102,101,636,4960,636,636,4960,636,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,142,0,0,142,0,1,2,3,0,5,0,5,21,5,3,0,3,50,46,50,Non applicable,183,Non applicable,0,3,2,1,1,6,1,1,1,1,1,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,102,2022-06-07 15:42:03.440
2022-06-01 18:02:19.673,2022-06-01 18:02:20.673,2022-06-07 17:06:23.450,100,102,103,8610,4960,10606,8610,4960,10606,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,143,0,0,142,0,1,2,3,0,5,0,5,21,11,1,0,1,59,46,49,Non applicable,Non applicable,Non applicable,2,2,2,1,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,102,2022-06-07 17:41:09.977
